customer_id,customer_name,email,phone,address,area,pincode,registration_date,customer_segment,total_orders,avg_order_value
6579892,Indrajit Sodhi,kalasai@example.net,917412279120,"H.No. 22
Konda Chowk
Akola-179821",Silchar,511482,2023-10-03,Regular,3,869.1900024414062
6617417,Pavani Talwar,elijah70@example.net,914108077841,"H.No. 940
Seshadri Nagar
Rajahmundry 066841",New Delhi,279112,2024-10-08,Inactive,20,1785.989990234375
6622751,Nachiket Ratti,dyalaahana@example.com,911094409067,"481, Jaggi Path
Barasat-074501",Thiruvananthapuram,690638,2024-06-10,Inactive,9,598.8900146484375
6637282,Damini Lad,chandanikhatri@example.org,919069486876,"407
Bose Nagar
Bhavnagar-274966",North Dumdum,140071,2023-10-31,Inactive,15,1495.8699951171875
6668498,Bimala Prakash,vchander@example.net,911206965311,"757, Sandhu Street
Nagpur-709424",Ratlam,62592,2024-05-08,Inactive,11,1413.4000244140625
6724509,Guneet Brahmbhatt,hkale@example.org,911602590009,"H.No. 83
Narain Circle
Sikar 862742",Munger,118585,2023-04-07,New,13,1966.43994140625
6756256,Ijaya Goel,qsarin@example.org,919023845910,"79
Sahni Chowk, Nagaon 813383",Bellary,83206,2023-07-06,Premium,13,1902.9000244140625
6812439,Vasana Mand,prakashvrinda@example.net,919206751723,"17/04
Balakrishnan Nagar, Raiganj 562478",Bhalswa Jahangir Pur,940482,2024-10-17,Premium,1,938.2899780273438
6853981,Radhika Bahri,kamyawarrior@example.com,911176494659,"245
Garg Road, Ahmedabad 964676",Machilipatnam,209167,2023-12-13,Inactive,14,1301.27001953125
6856445,Meghana Mangal,abhimanyubala@example.com,919449932185,"63/79, Padmanabhan Zila
Fatehpur-881615",Darbhanga,833987,2024-01-23,New,5,1932.510009765625
6867315,Yash Lata,xchhabra@example.net,913774943522,"61/601, Sarma Marg
Haridwar-085930",Imphal,194966,2024-08-31,Premium,1,1766.239990234375
6959437,Rushil Prakash,anika85@example.net,917279839419,"09/765, Sachdev Path
Gaya-127934",Jammu,293835,2024-07-25,Premium,14,1105.8399658203125
6982488,Vanya Sachdev,shivani04@example.com,912780123232,"01
Chaudhry Circle, Saharanpur 438058",Jalna,584733,2024-01-11,New,4,1819.010009765625
6992801,Yochana Nagy,xganesan@example.org,911624633416,"249
Magar, Bhiwandi-601280",Rajkot,318377,2023-06-03,Premium,4,1270.3299560546875
7076456,Upkaar Munshi,onveer31@example.org,914035210960,"H.No. 90
Prabhu Nagar
Bhiwandi-896778",Ichalkaranji,726872,2024-02-06,Regular,10,469.4100036621094
7228206,Anmol Koshy,rdevi@example.com,913516981949,"95
Sinha Path, Ludhiana-771856",Jalgaon,132617,2023-05-25,New,15,843.7899780273438
7288562,Triya Singhal,arjun79@example.org,913901055884,"505, Mangal Ganj, Faridabad 766686",Dewas,868197,2023-06-14,New,19,1982.780029296875
7333934,Om Chand,gavin45@example.net,910085369768,"81/00
Suresh Marg
Faridabad 923920",Deoghar,383021,2023-12-23,New,11,739.469970703125
7378768,Shravya Dada,mason45@example.net,918806125809,"660, Chokshi
Madurai 598172",Bellary,671584,2023-05-20,New,8,698.5900268554688
7522036,Kashvi Karan,chhabraunnati@example.net,911380682354,"H.No. 97
Vala Circle
Etawah-602343",Hospet,173000,2024-01-24,Premium,2,797.9199829101562
7551173,Chandran Sur,wakeetajohal@example.org,918332946262,"27
Choudhary Ganj, Bhimavaram 214075",Ghaziabad,306374,2023-10-27,New,11,1197.5799560546875
7591711,Triya Kakar,xshetty@example.net,913247466748,"H.No. 65, Ratti Circle, Nellore-187667",Nagercoil,792550,2024-01-30,Regular,12,1494.0
7687234,Farhan Sheth,dhritijhaveri@example.com,916981901972,"H.No. 346, Walia Zila
Raichur-286527",Naihati,183562,2024-09-27,Inactive,18,892.0
7728356,Vasana Bumb,odikaraval@example.net,918547056959,"665, Vig Circle, Anand-237063",Raebareli,211437,2024-03-18,New,10,202.42999267578125
7728406,Leela Bansal,tgulati@example.net,911892493085,"87/91
Mandal Nagar, Ujjain 018314",Ranchi,684048,2024-01-10,Inactive,2,1970.3299560546875
7923550,Amruta Grewal,sarakibe@example.com,912307649205,"H.No. 854, Bora Chowk
Kishanganj-726465",Panihati,833973,2023-09-02,New,17,1813.7900390625
8025622,Daksh Bali,xraju@example.org,919133188884,"18/209
Bumb Circle
Amravati-268871",Bulandshahr,177515,2024-03-14,Regular,15,1160.550048828125
8073518,Mekhala Pandit,biswasosha@example.com,916343097558,"H.No. 05, Pau Zila, Nangloi Jat 527313",Nellore,377431,2024-01-07,Premium,16,946.2000122070312
8122530,Fiyaz Rai,dixitanay@example.org,910601452212,"458
Garg Street, Farrukhabad 058172",Tadepalligudem,666,2023-05-30,Inactive,9,1493.47998046875
8138417,Champak Narayan,xnath@example.com,917995550144,"292
Basak Street
Kumbakonam-181430",Nangloi Jat,773735,2024-06-28,Premium,7,1446.8199462890625
8155924,Suhani Kanda,srinivasanchanakya@example.net,918668962091,"794
Grover Chowk, Guntur-757863",Patiala,92581,2024-03-30,Regular,10,1749.1700439453125
8164639,Pushti Dhillon,varenya91@example.com,910237840551,"81/62
Char Circle, Ramagundam 071898",Gandhidham,975982,2024-05-27,Premium,11,329.1700134277344
8205155,Vrishti Din,pooja30@example.com,911171023508,"45, Dhawan Marg, Mahbubnagar-157273",Sagar,165438,2023-08-12,New,3,305.8500061035156
8228843,Vritti Halder,vyasmitesh@example.org,910299222582,"H.No. 52, Lalla Path
Saharanpur-442469",Bangalore,542334,2024-07-06,Inactive,1,1215.6099853515625
8241122,Tristan Zachariah,jmane@example.org,919062401078,"68/77
Bajaj Zila, Alappuzha-525010",Ambarnath,314766,2024-09-30,Inactive,12,833.3200073242188
8351747,Darika Kaul,tankjeremiah@example.com,912178067117,"H.No. 078
Karpe Circle, Phusro-139076",Khammam,186763,2024-09-13,Regular,7,651.7000122070312
8361353,Pahal Kibe,gabriel01@example.org,911673420898,"231, Bhasin Circle
Berhampur-413214",Bhiwani,528702,2024-02-17,New,3,632.739990234375
8375298,Yahvi Vora,misrathomas@example.net,917327618091,"92
Mahajan Marg
Tadepalligudem-886941",Begusarai,665539,2023-06-16,Premium,5,443.9100036621094
8383197,Nikita Ravi,wriddhishgoda@example.net,912425970612,"34, Deol Nagar, Mirzapur-271064",Tiruppur,621192,2023-10-17,New,16,1440.1199951171875
8384106,Urishilla Upadhyay,enagi@example.net,910188520020,"H.No. 051, Mann
Tadipatri-912584",Hubli–Dharwad,42350,2023-08-03,Premium,8,1853.9599609375
8395343,Ekani Pingle,joshiwarhi@example.com,911269447591,"57/055
Tripathi Ganj
Fatehpur 117481",Bathinda,809596,2024-03-10,New,11,315.989990234375
8395610,Ranveer Subramanian,gourkeya@example.org,919565623211,"892, Shukla Path
Nandyal 578526",Erode,820741,2024-03-23,Inactive,18,294.5299987792969
8457972,Yauvani Gaba,lakshitpandey@example.net,915286677235,"62/91
Bedi Ganj
Medininagar 294693",Asansol,187523,2024-02-04,New,16,1250.3499755859375
8513589,Ishaan Nayak,odika51@example.net,912532228833,"H.No. 611, Karpe Nagar, Chinsurah 132815",Bathinda,645238,2024-02-08,New,6,1590.1099853515625
8536503,Ubika Om,daminikala@example.com,911159408273,"76/125, Bora Chowk
Bharatpur-089713",Ramagundam,111678,2023-04-19,Regular,9,399.57000732421875
8628482,Krishna Mani,joshioviya@example.com,919838240780,"26
Kadakia Nagar
Buxar-462583",Bhiwandi,419317,2023-12-30,New,9,1726.43994140625
8632679,Ayaan Bal,baladhruv@example.net,918606048831,"25
Baria Marg
Nizamabad 219786",North Dumdum,972354,2023-07-20,Regular,16,1201.2099609375
8651281,Jonathan Seshadri,chaudharyonveer@example.com,912420030760,"50/38
Parekh Nagar, Secunderabad 882117",Ranchi,173317,2024-10-20,Premium,14,1516.1300048828125
8655667,Ayaan Upadhyay,akapur@example.com,918735041469,"039
Bobal Path, Jalandhar-942451",Gwalior,479960,2023-07-16,Premium,1,456.1600036621094
8733344,Chandani Mishra,kalitafaraj@example.com,915840260876,"80/04
Garde Marg, Amaravati 689188",Jammu,100521,2024-02-02,Premium,10,1152.02001953125
8734819,Balveer Verma,henry39@example.org,912461408251,"38/07
Chawla Marg, Farrukhabad 603507",Surendranagar Dudhrej,150558,2023-11-11,New,13,1466.9000244140625
8739903,Yamini Bir,giriklata@example.com,918498829243,"66
Reddy Zila, Guwahati 103557",Thane,985691,2023-07-07,Regular,9,1689.5899658203125
8791577,Warda Kohli,madhavigandhi@example.com,910162338039,"H.No. 19
Dass Street
Gopalpur 195262",Madhyamgram,999631,2023-08-29,Regular,1,1031.0699462890625
8817168,Lajita Sharma,gaurang89@example.net,919052032703,"10/038
Subramanian Chowk
Begusarai 041864",Mehsana,294382,2023-08-19,Inactive,7,1382.3900146484375
8881320,Tanmayi Sem,jsahota@example.com,917612486904,"H.No. 516
Basu Path, Bahraich-594933",Uluberia,108657,2024-10-24,Regular,7,1268.5400390625
8886587,Aishani Sura,neelima18@example.com,913094116037,"68, Sunder Marg
Tiruppur 470957",Moradabad,171879,2023-08-27,Regular,4,951.6500244140625
8955057,Zashil Goyal,brarjatin@example.com,918029231735,"H.No. 72, Gandhi Zila, Tirupati 033181",Bhubaneswar,613585,2024-10-12,Regular,3,1549.989990234375
8967266,Theodore Bhakta,bhaktayochana@example.com,917689918192,"H.No. 90
Naidu Road, Munger 723012",Imphal,58300,2024-09-01,Regular,5,1164.1400146484375
9048817,Bhavika Banik,jkhurana@example.org,916308618481,"H.No. 866, Reddy Zila, Surat 956469",Udaipur,205466,2023-05-08,Inactive,1,222.88999938964844
9049965,Ishani Kalla,wakeetachaudhary@example.org,915656310106,"55
Wable Path, Sikar-177388",Raichur,224637,2024-04-03,New,3,1390.06005859375
9097480,Hamsini Verma,vartyekiya@example.org,914481077678,"H.No. 67, Salvi Nagar
Ulhasnagar 922156",Bihar Sharif,207496,2023-12-21,Premium,18,307.6499938964844
9105829,David Gopal,kdeol@example.org,913163739818,"80/23, Kashyap Chowk, Nanded-894272",Begusarai,450245,2023-07-14,Regular,11,1350.06005859375
9107360,Anvi Iyer,dmane@example.net,914359488204,"029, Aurora Marg
Hospet 337208",Dindigul,390035,2024-04-23,Inactive,12,617.7899780273438
9195970,Riya Uppal,sunderabhimanyu@example.com,917453089439,"85/83, Jaggi Road, Jalandhar 841040",Karawal Nagar,785030,2024-06-21,New,14,517.5800170898438
9246851,Aarush Dixit,psandal@example.com,910245024147,"H.No. 942
Rajagopal Path
Dharmavaram-327499",Ujjain,317869,2024-10-10,New,10,1574.3399658203125
9274874,Kashvi Ganguly,fray@example.org,919362005254,"H.No. 813
Vasa Marg
Darbhanga 804686",Arrah,271335,2024-09-26,Regular,20,792.52001953125
9278983,Madhav Guha,wahab65@example.org,915976231299,"945
Basak Chowk, Guwahati 644383",Bathinda,566507,2024-02-23,Inactive,17,1418.3199462890625
9314637,Aarav Sandal,chakrikasood@example.net,918595330748,"42/24, Sagar Ganj
Nandyal-490265",Bhubaneswar,207302,2024-07-28,Inactive,15,1208.0899658203125
9335625,Falguni Sangha,sudiksha34@example.org,912514405805,"354
Raval Circle
Purnia 372237",Coimbatore,194689,2024-07-27,Premium,14,1605.949951171875
9347990,Aarush Pingle,natarajantanay@example.com,912353233822,"39/93
Khare, Kolkata 775692",Nizamabad,16949,2024-04-01,Premium,6,492.0400085449219
9388085,Faris Swaminathan,jbath@example.com,915414498824,"97/15, Gandhi Ganj
Varanasi 857882",Jamnagar,821263,2024-03-17,New,11,627.2100219726562
9401406,Lucky Babu,shivanisura@example.net,917127291084,"19/19, Prabhakar Circle
Khandwa-188633",Panipat,128140,2023-11-18,Regular,14,792.739990234375
9419030,Thomas Doctor,lhans@example.net,913725120509,"H.No. 82
Nazareth Ganj, Ambala-089016",Avadi,657231,2024-03-11,Inactive,1,340.7699890136719
9423628,Chanakya Dutta,magarekbal@example.net,919586659430,"66/820, Vora Marg
Bokaro-175491",Malegaon,936957,2023-09-03,Inactive,19,1911.699951171875
9450435,Sai Chaudhry,ravalbina@example.com,914134889578,"76/10
Guha Marg, Thiruvananthapuram-148407",Bellary,630243,2023-11-19,Regular,1,1567.760009765625
9551011,Idika Chand,gpall@example.net,919188642870,"95/44, Gandhi Path
Ahmednagar-651346",Navi Mumbai,648770,2023-04-10,Inactive,7,1786.780029296875
9573071,Ranveer Mahal,phegde@example.org,912292591574,"49, Sarkar Zila, Navi Mumbai-077374",Thrissur,856100,2023-11-07,New,5,958.0599975585938
9641623,Samarth Chander,bailfalguni@example.net,911420710310,"65/17, Balay Marg
Junagadh 746350",Kota,322889,2023-09-23,Premium,3,1515.02001953125
9650263,Samar Vasa,gpadmanabhan@example.com,910522525268,"01/76
Mani Road
Chittoor-256884",Gandhidham,40161,2023-04-24,New,5,843.97998046875
9702217,David Doshi,madhavkibe@example.com,911280868167,"51/90
Mani Road, Muzaffarnagar-728003",Shahjahanpur,708661,2024-09-17,New,6,1209.8599853515625
9738801,Damyanti Nadkarni,ganga81@example.com,911334078635,"45/643
Ramaswamy Nagar
Phusro-922851",Nellore,86659,2024-03-02,Inactive,19,376.7300109863281
9796585,Damini Jha,bhaktaekanta@example.org,919205507273,"38/33, Wadhwa Marg, Sambhal-817010",Danapur,253065,2023-11-30,Inactive,20,1565.31005859375
9900288,Jasmit Pall,waidarau@example.org,911752527726,"84/431, Sidhu Chowk, Bardhaman 485811",Gulbarga,536115,2024-01-09,Regular,10,1315.8399658203125
9981089,Ikbal Hari,madhav05@example.net,918035687261,"38, Sood Marg
Panchkula-584011",Proddatur,188765,2023-10-05,Premium,1,402.739990234375
9987182,Tristan Hegde,devansh88@example.org,911484654463,"138, Dewan Circle
Kolkata-153958",Darbhanga,35650,2024-08-21,Regular,8,635.989990234375
10019218,Elijah Brar,ikbalshukla@example.net,914359135388,"35
Chhabra Nagar, Singrauli 962731",Parbhani,700999,2023-08-28,New,7,560.1400146484375
10038382,Rajata Balay,sanaya20@example.net,913662858508,"43
Sood Circle
Anand 032303",Bahraich,605355,2023-08-15,Inactive,3,339.7300109863281
10048910,Pratyush Sawhney,bhavyabuch@example.com,918577787386,"24
Raja Circle, Sonipat-603340",Kozhikode,826123,2023-09-25,New,15,875.3200073242188
10088428,Tara Raghavan,vwalia@example.net,914501012348,"968, Dani Ganj, Bhiwandi-868663",Khammam,155215,2024-01-16,Premium,15,806.5399780273438
10210309,Deepa Dewan,sagarjagdish@example.com,918039932264,"16/10, Seshadri, Tenali-896132",Kharagpur,318476,2024-05-08,Inactive,13,515.0700073242188
10225164,Siya Parmer,watika42@example.net,915830822437,"51/60
Chawla
Darbhanga-169445",Dehri,625283,2024-09-25,Inactive,20,491.07000732421875
10240052,Gagan Kakar,dipta34@example.org,918187203939,"33, Subramanian Circle
Katihar 845560",Guntakal,388744,2024-03-25,Regular,1,942.489990234375
10285414,Meera Nigam,priyalanka@example.org,910495654938,"76, Jaggi
Kirari Suleman Nagar-469099",Shimla,186927,2023-07-13,Inactive,18,993.5
10418604,Xavier Agrawal,lopaagrawal@example.org,919789289354,"10, Sangha Street, Bharatpur-212237",Gandhidham,850794,2024-04-11,New,15,501.2699890136719
10508763,Anamika Issac,lbahri@example.org,912691240598,"H.No. 79
Mann Marg, Nadiad-252402",Ratlam,489551,2023-12-14,Premium,6,992.260009765625
10524732,Bhavna Ramesh,esingh@example.org,915866776432,"39/475
Sathe Road
Bhopal-622648",Rajahmundry,134704,2023-11-16,Regular,18,1830.9200439453125
10541231,Dayita Yadav,dalajasekhon@example.net,917085625074,"H.No. 64
Arora Nagar, Dhanbad-111725",Bhiwandi,94381,2024-07-17,Premium,14,409.510009765625
10562528,Udant Dada,odika72@example.com,916268234175,"H.No. 19, Taneja Ganj, Malda-646819",Udaipur,579690,2024-07-11,Premium,12,887.02001953125
10605484,Rachit Chakraborty,karabhiram@example.com,917890394043,"H.No. 714
Das Circle, Nanded-127585",Visakhapatnam,411956,2024-05-17,Inactive,13,652.0
10608845,Aadi Gole,vbalan@example.com,918797630971,"69/876, Varughese Path
Tadipatri 100656",Bhilwara,702163,2024-03-29,Premium,2,735.3599853515625
10642655,Omaja Warrior,ujaggi@example.net,913369567498,"55/090, Deshmukh Path
Siliguri 815361",Gorakhpur,115141,2023-11-26,Premium,1,726.8900146484375
10663246,Madhav Chana,abhiram84@example.org,915954812756,"31/173, Kalita Nagar, Nashik-267071",Gandhidham,538790,2023-10-29,Regular,12,1976.2900390625
10683250,Manthan Sundaram,ekavir81@example.org,915063231276,"H.No. 464
Singhal Marg
Patna-308566",Bhagalpur,545885,2024-07-19,Regular,14,480.4700012207031
10686446,Onkar Ratti,tshanker@example.net,914588259906,"21/061, Muni Marg
Coimbatore 615093",Tadipatri,182979,2023-07-05,New,18,1566.260009765625
10694081,Faris Raval,neel30@example.net,912433385418,"H.No. 668, Rama Chowk
Tiruchirappalli-877111",Meerut,568324,2023-10-02,Regular,16,769.1300048828125
10700664,Rehaan Tara,ishere@example.org,917307216422,"09/35, Kar
Jabalpur 573121",Raebareli,287997,2024-10-10,Regular,5,1535.010009765625
10706516,Charita Srivastava,dakshesh23@example.org,917851282763,"57/12, Narula Road
Karaikudi 600784",Miryalaguda,85972,2024-08-18,Regular,13,1420.969970703125
10729474,Gautami Pingle,oliverraman@example.org,914775722633,"40/162
Lall Chowk, Rourkela 080616",Howrah,14994,2023-10-19,New,16,417.29998779296875
10745302,Yochana Shukla,jaigrover@example.net,916832908358,"16/77, Kuruvilla Road
Jamalpur-474745",Indore,49444,2023-10-26,Premium,5,1530.949951171875
10769994,Tripti Tandon,aradhana79@example.org,917981586241,"352
Agrawal Road, Siwan 961199",Begusarai,766033,2023-05-07,Regular,10,1122.22998046875
10789681,Anvi Rajan,aarna25@example.net,919496490604,"H.No. 010, Sandhu Street, Salem 189439",Dehradun,22922,2023-06-28,Regular,17,1178.4100341796875
10796846,Waida Sanghvi,qbera@example.com,912912553543,"H.No. 080
Vala Path, Nizamabad 974676",Tiruvottiyur,379070,2024-06-10,Regular,2,1548.31005859375
10797688,Sudiksha Mannan,janigauri@example.net,911173858493,"782, Golla Ganj
Kottayam-979207",Bathinda,220981,2023-05-22,New,7,1017.3900146484375
10830043,Gabriel Iyer,bbala@example.com,917749185958,"H.No. 369, Buch Circle, Jammu-963201",Hospet,548469,2023-10-15,New,9,899.5999755859375
10855630,Anya Rajagopal,sbajwa@example.org,916836842543,"39
Lata Chowk
Nellore 099220",Rajahmundry,39724,2024-06-03,Premium,15,1447.550048828125
10857389,Nihal Mital,ipal@example.org,913361128329,"90/44
Kamdar Chowk
Kolkata-447646",Hindupur,893621,2024-07-29,Inactive,9,553.2899780273438
10945990,Frado Keer,chandrananita@example.net,918469252255,"H.No. 91
Chahal Street
Dibrugarh-080347",Burhanpur,193503,2024-03-25,New,5,1337.1099853515625
10951674,Anmol Lad,charlesmander@example.com,912894314853,"H.No. 66
Rout Path
Kulti 733466",Guna,284622,2023-04-23,Inactive,4,1590.3599853515625
11047835,Nathaniel Reddy,rsengupta@example.net,910814269381,"H.No. 31
Dugar Nagar, Nashik-602362",Tinsukia,553038,2024-01-31,Regular,6,573.3800048828125
11063505,Garima Pillay,dakshesh96@example.org,915618959508,"H.No. 89
Nori Ganj, Bhiwani-227906",Udaipur,434196,2024-11-01,New,2,1285.7900390625
11071601,Ojas Ahuja,sneha11@example.com,912865080618,"H.No. 99
Kade Road
Ramgarh 695009",Buxar,528426,2023-07-04,Inactive,17,1950.5400390625
11082181,Pratyush Munshi,evig@example.com,916368497999,"H.No. 07
Apte Chowk
Ulhasnagar-524587",Kalyan-Dombivli,816410,2024-02-15,Premium,6,624.4000244140625
11143197,Siya Mani,malloliver@example.net,917820827129,"50, Yadav Street, Jhansi-806525",Bulandshahr,514698,2023-03-29,Regular,13,778.4400024414062
11153360,Libni Sastry,warjaschoudhury@example.com,915612430324,"66/78
Baral Zila
Sonipat-698595",Amaravati,724136,2024-04-01,Inactive,20,1575.4599609375
11202130,Zehaan Lad,vnarayan@example.org,914186545390,"16/77
Basak Marg, Lucknow 740421",Bhilwara,854285,2023-11-28,Premium,20,1202.0999755859375
11228463,Theodore Cherian,oliver85@example.com,918075077633,"H.No. 173, Pant Street, Jaipur 419135",Kanpur,834868,2023-07-30,Inactive,8,1275.969970703125
11254582,Caleb Krish,rachitsaran@example.net,910583515404,"H.No. 99
Padmanabhan Marg
Panipat-465142",Machilipatnam,331326,2023-08-13,Inactive,19,1036.030029296875
11387110,Om Sastry,aishani38@example.com,915717298058,"H.No. 413, Char Nagar, Mehsana-538034",Coimbatore,14359,2023-08-17,Premium,8,1303.3699951171875
11389698,Chameli Grover,wmohan@example.org,912844711197,"190
Palla Zila, Orai 695509",Jammu,153911,2023-06-08,Premium,14,1907.6800537109375
11446157,Nidhi Borra,upadhriti34@example.org,911548720905,"99/071, Dua Street, Sultan Pur Majra-817622",Shimoga,681393,2024-09-18,Inactive,8,400.9700012207031
11470681,Yashawini Sunder,kdash@example.com,916224678339,"633
Dhar Zila
Bahraich 587394",Munger,928068,2023-08-23,New,2,570.8800048828125
